TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-18 12:09:05,224.839,223.7,223.355,2.13,2.05,1.95,8.644,4.785,8.078,16.25,23.16,20.11,1.528,0.935,-1.566,0.896,1.944,1.07,1.804,4.818,-1.201,0.521,0.896,0.216,0.79,0.87,-0.87,0.19,27.388,15.275,-28.227,14.436,60.0
2025-04-18 12:10:05,224.828,223.676,223.353,2.13,2.03,1.93,8.585,4.778,8.111,16.53,23.13,19.43,1.515,0.937,-1.57,0.882,1.93,1.069,1.812,4.81,-1.195,0.514,0.903,0.222,0.79,0.88,-0.87,0.18,27.412,15.289,-28.251,14.451,60.0
2025-04-18 12:11:05,224.761,223.731,223.375,2.1,1.99,1.91,8.598,4.758,8.052,16.45,23.27,19.36,1.518,0.934,-1.559,0.894,1.932,1.065,1.799,4.796,-1.195,0.509,0.897,0.211,0.79,0.88,-0.87,0.19,27.436,15.304,-28.276,14.465,59.99
2025-04-18 12:12:05,224.615,223.564,223.307,2.09,1.97,1.88,8.605,4.773,8.046,16.55,23.11,19.23,1.515,0.935,-1.564,0.886,1.933,1.067,1.797,4.796,-1.2,0.513,0.884,0.197,0.78,0.88,-0.87,0.19,27.46,15.319,-28.3,14.479,60.01
2025-04-18 12:13:05,224.657,223.599,223.353,2.08,1.98,1.88,8.608,4.771,8.055,16.55,23.16,18.9,1.513,0.935,-1.561,0.888,1.934,1.067,1.799,4.8,-1.204,0.512,0.895,0.203,0.78,0.88,-0.87,0.19,27.484,15.334,-28.325,14.493,59.99
2025-04-18 12:14:05,224.623,223.497,223.312,2.1,1.99,1.9,8.61,4.764,8.06,16.52,23.21,19.03,1.513,0.935,-1.562,0.886,1.934,1.065,1.8,4.799,-1.204,0.509,0.894,0.199,0.78,0.88,-0.87,0.19,27.508,15.348,-28.35,14.507,60.0
2025-04-18 12:15:05,224.54,223.398,223.269,2.1,1.99,1.9,8.592,4.766,8.061,16.56,23.2,19.5,1.514,0.932,-1.568,0.879,1.929,1.065,1.8,4.794,-1.195,0.514,0.884,0.203,0.78,0.88,-0.87,0.18,27.532,15.363,-28.374,14.52,60.01
2025-04-18 12:16:05,224.293,223.303,223.12,2.12,2.0,1.92,8.605,4.759,8.106,16.54,23.16,19.46,1.514,0.933,-1.577,0.869,1.93,1.063,1.809,4.801,-1.197,0.509,0.885,0.196,0.78,0.88,-0.87,0.18,27.555,15.377,-28.399,14.534,59.99
2025-04-18 12:17:05,224.192,223.305,222.97,2.09,2.0,1.9,8.604,4.749,8.111,16.46,23.25,19.22,1.512,0.935,-1.57,0.876,1.929,1.061,1.808,4.798,-1.198,0.5,0.897,0.199,0.78,0.88,-0.87,0.18,27.579,15.392,-28.423,14.548,59.97
2025-04-18 12:18:05,224.332,223.396,223.127,2.09,2.0,1.9,8.609,4.767,8.104,16.59,23.18,19.2,1.51,0.941,-1.571,0.88,1.931,1.065,1.808,4.804,-1.204,0.497,0.894,0.188,0.78,0.88,-0.87,0.18,27.603,15.407,-28.448,14.562,59.99
2025-04-18 12:19:05,224.346,223.347,223.207,2.1,2.0,1.93,8.619,4.754,8.108,16.44,23.25,19.45,1.516,0.936,-1.577,0.875,1.934,1.062,1.81,4.805,-1.2,0.5,0.887,0.187,0.78,0.88,-0.87,0.18,27.626,15.421,-28.472,14.575,60.0
2025-04-18 12:20:05,224.146,223.202,223.04,2.09,2.01,1.93,8.609,4.768,8.097,16.51,23.09,19.65,1.515,0.935,-1.57,0.88,1.93,1.064,1.806,4.8,-1.195,0.508,0.893,0.205,0.79,0.88,-0.87,0.18,27.65,15.436,-28.497,14.589,59.99
2025-04-18 12:21:05,224.12,223.087,222.785,2.11,2.04,1.94,8.637,4.761,8.094,16.42,23.06,19.52,1.515,0.936,-1.563,0.888,1.936,1.062,1.803,4.801,-1.205,0.502,0.899,0.195,0.78,0.88,-0.87,0.19,27.674,15.451,-28.522,14.603,60.03
2025-04-18 12:22:05,224.342,223.25,222.947,2.14,2.05,1.95,8.602,4.771,8.069,16.47,23.05,19.65,1.51,0.936,-1.56,0.885,1.93,1.065,1.799,4.794,-1.201,0.509,0.894,0.202,0.78,0.88,-0.87,0.19,27.698,15.466,-28.546,14.617,60.01
2025-04-18 12:23:05,224.587,223.408,223.14,2.14,2.04,1.93,8.601,4.769,8.077,16.38,23.27,19.76,1.517,0.936,-1.566,0.888,1.932,1.065,1.802,4.799,-1.195,0.509,0.893,0.206,0.79,0.88,-0.87,0.19,27.722,15.48,-28.571,14.631,59.98
2025-04-18 12:24:05,224.337,223.197,222.961,2.09,2.0,1.89,8.596,4.775,8.043,16.51,23.1,19.21,1.515,0.934,-1.556,0.893,1.928,1.066,1.793,4.788,-1.193,0.512,0.891,0.21,0.79,0.88,-0.87,0.19,27.746,15.495,-28.595,14.645,60.0
2025-04-18 12:25:05,224.356,223.368,223.105,2.09,2.03,1.91,8.595,4.778,8.046,16.55,23.11,18.97,1.515,0.935,-1.554,0.896,1.928,1.067,1.795,4.791,-1.193,0.515,0.898,0.22,0.79,0.88,-0.87,0.19,27.769,15.51,-28.62,14.659,60.0
2025-04-18 12:26:05,224.463,223.397,223.249,2.1,2.03,1.92,8.604,4.766,8.035,16.62,23.15,19.23,1.51,0.933,-1.555,0.889,1.931,1.065,1.794,4.79,-1.204,0.513,0.895,0.204,0.78,0.88,-0.87,0.19,27.793,15.524,-28.644,14.673,60.0
2025-04-18 12:27:05,224.52,223.311,223.142,2.16,2.09,1.98,8.614,4.764,8.043,16.41,23.26,19.87,1.517,0.931,-1.559,0.888,1.934,1.064,1.795,4.793,-1.2,0.515,0.888,0.203,0.78,0.87,-0.87,0.19,27.817,15.539,-28.669,14.687,59.97
2025-04-18 12:28:05,224.642,223.382,223.204,2.17,2.08,1.97,8.6,4.752,8.114,16.56,23.28,19.69,1.514,0.929,-1.575,0.868,1.932,1.062,1.811,4.805,-1.2,0.513,0.894,0.207,0.78,0.88,-0.87,0.18,27.841,15.554,-28.694,14.701,59.97
2025-04-18 12:29:05,224.851,223.637,223.435,2.18,2.07,1.97,8.606,4.766,8.067,16.38,23.34,19.38,1.515,0.934,-1.561,0.888,1.935,1.066,1.802,4.803,-1.204,0.512,0.9,0.208,0.78,0.88,-0.87,0.19,27.865,15.568,-28.718,14.715,59.98
2025-04-18 12:30:05,224.926,223.766,223.598,2.13,2.03,1.95,8.604,4.774,8.131,16.51,23.26,19.75,1.516,0.934,-1.578,0.873,1.935,1.068,1.818,4.821,-1.202,0.518,0.903,0.218,0.78,0.87,-0.87,0.18,27.889,15.583,-28.743,14.729,59.97
2025-04-18 12:31:05,224.715,223.653,223.572,2.08,2.01,1.95,8.599,4.77,8.166,16.53,23.22,19.13,1.52,0.931,-1.588,0.862,1.932,1.067,1.826,4.825,-1.193,0.521,0.9,0.228,0.79,0.87,-0.87,0.18,27.912,15.598,-28.768,14.742,59.98
2025-04-18 12:32:05,224.883,223.821,223.602,2.12,2.05,2.0,8.593,4.77,8.152,16.54,23.24,19.49,1.515,0.93,-1.587,0.859,1.933,1.068,1.823,4.823,-1.199,0.523,0.897,0.22,0.78,0.87,-0.87,0.18,27.936,15.612,-28.793,14.755,59.97
2025-04-18 12:33:05,224.932,223.895,223.772,2.08,2.04,1.96,8.604,4.76,8.132,16.5,23.29,19.62,1.514,0.931,-1.581,0.865,1.935,1.066,1.82,4.821,-1.205,0.518,0.901,0.214,0.78,0.87,-0.87,0.18,27.96,15.627,-28.818,14.769,60.0
2025-04-18 12:34:05,225.068,223.928,223.734,2.11,2.06,1.96,8.597,4.778,8.098,16.68,23.21,19.34,1.511,0.937,-1.572,0.876,1.935,1.07,1.812,4.817,-1.209,0.515,0.9,0.206,0.78,0.88,-0.87,0.18,27.984,15.642,-28.843,14.783,59.99
2025-04-18 12:35:05,225.001,223.815,223.632,2.11,2.06,1.94,8.603,4.773,8.123,16.62,23.21,19.71,1.517,0.933,-1.582,0.868,1.936,1.068,1.817,4.82,-1.202,0.519,0.892,0.209,0.78,0.87,-0.87,0.18,28.008,15.656,-28.868,14.797,60.0
2025-04-18 12:36:05,224.841,223.57,223.374,2.1,2.04,1.92,8.604,4.762,8.049,16.6,23.24,19.08,1.519,0.932,-1.56,0.891,1.935,1.065,1.798,4.797,-1.197,0.514,0.893,0.21,0.79,0.88,-0.87,0.19,28.031,15.671,-28.892,14.811,59.98
2025-04-18 12:37:05,224.644,223.395,223.218,2.08,2.01,1.9,8.592,4.748,8.055,16.58,23.24,19.33,1.512,0.931,-1.56,0.883,1.93,1.061,1.798,4.789,-1.2,0.508,0.894,0.202,0.78,0.88,-0.87,0.18,28.055,15.686,-28.916,14.825,59.98
2025-04-18 12:38:05,224.63,223.252,223.149,2.08,1.99,1.9,8.588,4.772,8.071,16.59,23.2,19.49,1.51,0.931,-1.567,0.875,1.929,1.065,1.801,4.795,-1.2,0.517,0.887,0.204,0.78,0.87,-0.87,0.18,28.079,15.7,-28.941,14.839,59.97
2025-04-18 12:39:05,224.845,223.357,223.277,2.09,2.0,1.92,8.595,4.767,8.036,16.47,23.39,19.28,1.518,0.93,-1.557,0.891,1.932,1.065,1.794,4.791,-1.196,0.517,0.891,0.212,0.79,0.87,-0.87,0.19,28.103,15.715,-28.965,14.852,59.97
2025-04-18 12:40:05,224.789,223.354,223.27,2.09,2.0,1.93,8.577,4.748,8.067,16.64,23.39,19.3,1.516,0.929,-1.563,0.882,1.928,1.06,1.801,4.79,-1.191,0.51,0.895,0.214,0.79,0.88,-0.87,0.18,28.127,15.73,-28.99,14.866,59.97
2025-04-18 12:41:05,224.73,223.445,223.249,2.09,2.02,1.93,8.596,4.759,8.088,16.52,23.36,19.35,1.516,0.931,-1.561,0.886,1.932,1.063,1.806,4.801,-1.197,0.513,0.907,0.223,0.78,0.88,-0.86,0.19,28.151,15.744,-29.015,14.88,59.97
2025-04-18 12:42:05,224.804,223.624,223.442,2.08,2.0,1.93,8.595,4.753,8.08,16.55,23.32,19.32,1.512,0.93,-1.562,0.881,1.932,1.063,1.805,4.8,-1.203,0.513,0.905,0.216,0.78,0.88,-0.86,0.18,28.174,15.759,-29.039,14.894,59.97
2025-04-18 12:43:05,224.331,223.15,223.049,2.04,1.97,1.89,8.602,4.749,8.09,16.51,23.25,19.1,1.517,0.93,-1.568,0.879,1.93,1.06,1.805,4.794,-1.192,0.507,0.892,0.206,0.79,0.88,-0.87,0.18,28.198,15.774,-29.064,14.908,59.99
2025-04-18 12:44:05,224.38,223.151,222.983,2.09,2.01,1.93,8.608,4.758,8.101,16.5,23.22,19.19,1.515,0.929,-1.57,0.874,1.931,1.062,1.806,4.8,-1.197,0.514,0.892,0.209,0.78,0.87,-0.87,0.18,28.222,15.788,-29.089,14.922,59.98
2025-04-18 12:45:05,224.723,223.549,223.323,2.08,2.02,1.93,8.595,4.755,8.083,16.47,23.33,19.52,1.512,0.932,-1.563,0.882,1.932,1.063,1.805,4.8,-1.201,0.51,0.903,0.211,0.78,0.88,-0.87,0.18,28.246,15.803,-29.114,14.935,59.98
2025-04-18 12:46:05,224.86,223.707,223.472,2.09,2.02,1.93,8.603,4.748,8.107,16.51,23.41,19.47,1.515,0.932,-1.571,0.877,1.935,1.062,1.812,4.808,-1.202,0.508,0.902,0.207,0.78,0.88,-0.87,0.18,28.27,15.818,-29.138,14.949,60.01
2025-04-18 12:47:05,224.92,223.602,223.413,2.05,1.96,1.87,8.601,4.756,8.064,16.68,23.36,19.6,1.513,0.932,-1.566,0.88,1.935,1.063,1.802,4.8,-1.205,0.511,0.891,0.196,0.78,0.88,-0.87,0.18,28.294,15.832,-29.163,14.963,60.02
2025-04-18 12:48:05,225.037,223.596,223.453,2.05,1.94,1.85,8.59,4.749,8.027,16.54,23.5,19.2,1.519,0.93,-1.558,0.892,1.933,1.062,1.794,4.789,-1.195,0.511,0.889,0.205,0.79,0.88,-0.87,0.19,28.317,15.847,-29.187,14.977,59.98
2025-04-18 12:49:05,224.942,223.6,223.447,2.03,1.92,1.83,8.599,4.758,8.039,16.55,23.33,19.14,1.516,0.931,-1.559,0.889,1.934,1.064,1.796,4.795,-1.201,0.514,0.893,0.206,0.78,0.88,-0.87,0.19,28.341,15.862,-29.212,14.991,59.99
2025-04-18 12:50:05,224.724,223.515,223.407,2.01,1.93,1.83,8.599,4.742,8.048,16.6,23.4,18.81,1.513,0.931,-1.562,0.882,1.932,1.06,1.798,4.79,-1.202,0.506,0.891,0.194,0.78,0.88,-0.87,0.18,28.365,15.876,-29.236,15.005,59.99
2025-04-18 12:51:05,224.736,223.583,223.467,2.05,1.96,1.85,8.595,4.745,8.107,16.53,23.41,19.53,1.515,0.932,-1.577,0.871,1.932,1.061,1.812,4.804,-1.198,0.506,0.892,0.2,0.78,0.88,-0.87,0.18,28.389,15.891,-29.261,15.018,59.96
2025-04-18 12:52:05,224.82,223.633,223.538,2.07,1.97,1.86,8.598,4.731,8.039,16.43,23.5,19.13,1.519,0.928,-1.56,0.887,1.933,1.058,1.797,4.788,-1.196,0.508,0.892,0.204,0.79,0.88,-0.87,0.19,28.413,15.905,-29.286,15.033,59.95
2025-04-18 12:53:05,224.765,223.495,223.396,2.08,1.98,1.88,8.596,4.724,8.021,16.54,23.5,19.26,1.511,0.928,-1.553,0.887,1.932,1.056,1.792,4.78,-1.203,0.503,0.894,0.193,0.78,0.88,-0.87,0.19,28.436,15.92,-29.31,15.046,59.97
2025-04-18 12:54:05,224.697,223.547,223.299,2.07,1.98,1.87,8.599,4.731,8.044,16.48,23.57,19.14,1.515,0.93,-1.554,0.891,1.932,1.058,1.796,4.786,-1.199,0.502,0.9,0.203,0.78,0.88,-0.87,0.19,28.46,15.935,-29.334,15.061,59.94
2025-04-18 12:55:05,224.674,223.482,223.22,2.1,1.99,1.89,8.605,4.737,8.062,16.65,23.45,19.4,1.515,0.931,-1.562,0.885,1.933,1.059,1.8,4.792,-1.2,0.503,0.894,0.197,0.78,0.88,-0.87,0.19,28.484,15.949,-29.359,15.075,59.94
2025-04-18 12:56:05,224.911,223.708,223.515,2.09,2.0,1.93,8.623,4.747,8.092,16.52,23.48,19.45,1.519,0.928,-1.57,0.876,1.939,1.062,1.809,4.81,-1.206,0.516,0.897,0.208,0.78,0.87,-0.87,0.18,28.508,15.964,-29.384,15.088,59.94
2025-04-18 12:57:05,224.796,223.695,223.516,2.11,2.03,1.95,8.623,4.755,8.155,16.37,23.45,19.36,1.515,0.934,-1.581,0.867,1.938,1.064,1.823,4.825,-1.208,0.509,0.906,0.207,0.78,0.88,-0.87,0.18,28.532,15.979,-29.408,15.102,59.95
2025-04-18 12:58:05,224.597,223.536,223.417,2.11,2.02,1.95,8.609,4.758,8.152,16.52,23.31,19.86,1.511,0.933,-1.582,0.861,1.934,1.064,1.821,4.819,-1.207,0.511,0.902,0.206,0.78,0.88,-0.87,0.18,28.556,15.993,-29.434,15.116,59.96
2025-04-18 12:59:05,224.962,223.791,223.615,2.1,2.01,1.91,8.602,4.735,8.091,16.46,23.39,19.44,1.517,0.928,-1.572,0.873,1.935,1.06,1.809,4.804,-1.201,0.511,0.896,0.205,0.78,0.88,-0.87,0.18,28.58,16.008,-29.458,15.129,60.01
2025-04-18 13:00:05,224.981,223.82,223.609,2.11,2.03,1.91,8.601,4.736,8.13,16.4,23.45,19.29,1.516,0.928,-1.581,0.863,1.935,1.06,1.818,4.813,-1.202,0.511,0.897,0.206,0.78,0.88,-0.87,0.18,28.604,16.023,-29.483,15.143,60.0
2025-04-18 13:01:05,224.671,223.476,223.206,2.07,2.0,1.87,8.627,4.74,8.155,16.42,23.28,19.16,1.521,0.929,-1.581,0.869,1.938,1.059,1.82,4.818,-1.202,0.508,0.902,0.209,0.78,0.88,-0.87,0.18,28.627,16.037,-29.508,15.157,59.99
2025-04-18 13:02:05,224.531,223.372,223.002,2.09,2.04,1.9,8.662,4.754,8.13,16.35,23.25,19.6,1.524,0.93,-1.577,0.877,1.945,1.062,1.813,4.82,-1.208,0.513,0.895,0.199,0.78,0.88,-0.87,0.18,28.651,16.052,-29.533,15.171,60.01
2025-04-18 13:03:05,224.869,223.565,223.122,2.11,2.04,1.92,8.641,4.47,8.09,16.38,25.59,19.66,1.528,0.875,-1.566,0.837,1.943,0.999,1.805,4.748,-1.201,0.482,0.898,0.179,0.79,0.88,-0.87,0.18,28.675,16.066,-29.557,15.184,60.0
2025-04-18 13:04:05,225.154,223.82,223.51,2.1,2.0,1.9,8.637,4.233,8.053,16.41,27.41,19.45,1.53,0.838,-1.564,0.805,1.945,0.947,1.8,4.692,-1.2,0.442,0.891,0.133,0.79,0.88,-0.87,0.17,28.699,16.079,-29.582,15.196,60.02
2025-04-18 13:05:05,225.279,223.868,223.656,2.07,1.95,1.86,8.617,4.234,8.042,16.7,27.47,19.04,1.516,0.839,-1.56,0.795,1.941,0.948,1.799,4.688,-1.212,0.441,0.895,0.123,0.78,0.88,-0.87,0.17,28.723,16.092,-29.606,15.209,60.02
2025-04-18 13:06:05,225.018,223.727,223.596,2.05,1.93,1.84,8.604,4.235,8.03,16.75,27.3,18.82,1.515,0.838,-1.559,0.794,1.936,0.948,1.795,4.679,-1.205,0.441,0.89,0.126,0.78,0.88,-0.87,0.17,28.747,16.105,-29.631,15.222,60.01
2025-04-18 13:07:05,224.889,223.536,223.472,2.04,1.92,1.83,8.625,4.242,8.063,16.7,27.24,19.23,1.518,0.839,-1.569,0.788,1.94,0.948,1.802,4.69,-1.207,0.44,0.885,0.118,0.78,0.89,-0.87,0.17,28.771,16.118,-29.655,15.234,60.02
2025-04-18 13:08:05,224.796,223.489,223.348,2.02,1.94,1.83,8.601,4.239,8.027,16.75,27.2,18.58,1.519,0.839,-1.558,0.8,1.934,0.947,1.793,4.674,-1.197,0.44,0.887,0.131,0.79,0.89,-0.87,0.17,28.795,16.132,-29.68,15.247,59.99
2025-04-18 13:09:05,224.484,223.231,223.055,1.99,1.92,1.81,8.592,4.247,8.057,16.81,27.06,18.75,1.513,0.84,-1.561,0.793,1.929,0.948,1.797,4.674,-1.196,0.439,0.891,0.134,0.78,0.89,-0.87,0.17,28.819,16.145,-29.705,15.259,60.0
2025-04-18 13:10:05,224.371,223.032,222.816,2.05,1.97,1.85,8.611,4.051,8.077,16.69,28.89,18.9,1.511,0.802,-1.562,0.751,1.932,0.903,1.8,4.635,-1.204,0.412,0.893,0.101,0.78,0.89,-0.87,0.16,28.842,16.157,-29.729,15.271,59.99
2025-04-18 13:11:05,224.581,223.263,223.018,2.11,2.0,1.88,8.609,3.632,8.051,16.56,32.96,19.12,1.518,0.715,-1.559,0.674,1.933,0.811,1.796,4.54,-1.197,0.382,0.89,0.075,0.79,0.88,-0.87,0.15,28.866,16.169,-29.754,15.281,60.0
2025-04-18 13:12:05,224.413,223.112,222.827,2.1,2.01,1.9,8.601,4.111,8.073,16.53,28.26,19.7,1.519,0.825,-1.568,0.775,1.93,0.917,1.799,4.646,-1.191,0.399,0.881,0.089,0.79,0.9,-0.87,0.17,28.89,16.182,-29.778,15.294,60.01
2025-04-18 13:13:05,224.243,223.059,222.697,2.12,2.02,1.92,8.595,4.128,8.061,16.7,27.64,19.39,1.511,0.827,-1.558,0.781,1.927,0.921,1.795,4.643,-1.196,0.403,0.892,0.098,0.78,0.9,-0.87,0.17,28.913,16.195,-29.802,15.306,60.02
2025-04-18 13:14:05,224.402,223.291,222.945,2.08,2.02,1.89,8.584,4.133,8.068,16.7,27.66,19.09,1.51,0.829,-1.56,0.779,1.926,0.923,1.799,4.648,-1.196,0.405,0.895,0.105,0.78,0.9,-0.87,0.17,28.937,16.208,-29.827,15.318,60.04
2025-04-18 13:15:05,224.362,223.22,222.882,2.09,2.02,1.89,8.597,4.186,8.057,16.5,27.65,19.36,1.518,0.842,-1.56,0.799,1.929,0.934,1.796,4.659,-1.19,0.405,0.889,0.104,0.79,0.9,-0.87,0.17,28.961,16.221,-29.851,15.331,59.99
2025-04-18 13:16:05,224.095,222.971,222.649,2.09,2.02,1.89,8.592,4.188,8.094,16.57,27.53,19.4,1.514,0.839,-1.568,0.786,1.925,0.934,1.802,4.662,-1.189,0.408,0.888,0.107,0.79,0.9,-0.87,0.17,28.985,16.234,-29.876,15.343,59.97
2025-04-18 13:17:05,224.2,223.002,222.689,2.09,2.02,1.89,8.618,4.185,8.049,16.35,27.78,19.55,1.515,0.84,-1.559,0.795,1.932,0.933,1.792,4.658,-1.199,0.407,0.884,0.091,0.78,0.9,-0.87,0.17,29.009,16.247,-29.9,15.356,59.97
2025-04-18 13:18:05,224.301,223.041,222.835,2.1,2.03,1.91,8.598,4.182,8.038,16.51,27.81,19.4,1.509,0.839,-1.555,0.793,1.929,0.933,1.791,4.653,-1.201,0.407,0.888,0.094,0.78,0.9,-0.87,0.17,29.032,16.261,-29.925,15.368,59.96
2025-04-18 13:19:05,224.167,223.014,222.85,2.11,2.02,1.92,8.596,4.191,8.056,16.5,27.76,19.46,1.517,0.839,-1.56,0.796,1.927,0.935,1.795,4.657,-1.187,0.411,0.887,0.11,0.79,0.9,-0.87,0.17,29.056,16.274,-29.95,15.381,59.96
2025-04-18 13:20:05,224.121,222.99,222.711,2.1,2.02,1.91,8.603,4.191,8.101,16.56,27.73,19.32,1.516,0.84,-1.566,0.79,1.928,0.935,1.804,4.667,-1.191,0.409,0.896,0.114,0.79,0.9,-0.87,0.17,29.08,16.287,-29.974,15.393,59.94
2025-04-18 13:21:05,224.325,223.127,222.761,2.15,2.04,1.93,8.592,4.177,8.086,16.37,27.97,20.0,1.514,0.838,-1.563,0.789,1.927,0.932,1.801,4.66,-1.192,0.407,0.895,0.109,0.79,0.9,-0.87,0.17,29.104,16.3,-29.999,15.405,59.93
2025-04-18 13:22:05,224.5,223.245,222.94,2.16,2.05,1.94,8.614,4.161,8.054,16.39,28.1,19.45,1.515,0.838,-1.553,0.8,1.934,0.929,1.795,4.658,-1.202,0.401,0.901,0.099,0.78,0.9,-0.86,0.17,29.128,16.313,-30.023,15.418,59.92
2025-04-18 13:23:05,224.543,223.237,222.944,2.16,2.04,1.95,8.591,4.171,8.053,16.5,28.05,19.49,1.517,0.837,-1.553,0.801,1.929,0.931,1.795,4.655,-1.191,0.407,0.9,0.116,0.79,0.9,-0.87,0.17,29.151,16.326,-30.047,15.431,59.91
2025-04-18 13:24:05,224.544,223.37,223.142,2.12,2.0,1.9,8.594,4.169,8.087,16.5,28.03,19.66,1.518,0.836,-1.566,0.788,1.93,0.931,1.805,4.666,-1.191,0.409,0.896,0.115,0.79,0.9,-0.87,0.17,29.176,16.34,-30.072,15.443,59.91
2025-04-18 13:25:05,224.562,223.435,223.151,2.08,1.98,1.87,8.594,4.161,8.07,16.43,27.96,19.01,1.514,0.834,-1.56,0.788,1.93,0.93,1.801,4.66,-1.197,0.41,0.9,0.113,0.78,0.9,-0.87,0.17,29.199,16.353,-30.097,15.455,59.94
2025-04-18 13:26:05,224.543,223.451,223.164,2.05,1.95,1.84,8.602,4.119,8.063,16.52,28.04,18.73,1.514,0.826,-1.558,0.782,1.931,0.92,1.799,4.651,-1.199,0.406,0.9,0.107,0.78,0.9,-0.87,0.17,29.223,16.366,-30.121,15.468,59.96
2025-04-18 13:27:05,224.553,223.422,223.117,2.08,1.97,1.87,8.604,4.065,8.075,16.63,28.14,18.86,1.516,0.813,-1.564,0.766,1.932,0.908,1.802,4.642,-1.198,0.403,0.895,0.1,0.78,0.9,-0.87,0.17,29.247,16.379,-30.146,15.48,59.97
2025-04-18 13:28:05,224.65,223.466,223.186,2.07,1.95,1.85,8.596,4.064,8.123,16.61,28.32,19.38,1.517,0.813,-1.574,0.755,1.931,0.908,1.813,4.652,-1.195,0.404,0.899,0.108,0.79,0.9,-0.87,0.16,29.271,16.391,-30.171,15.491,59.95
2025-04-18 13:29:05,224.357,223.146,222.97,2.03,1.91,1.82,8.599,4.071,8.075,16.47,28.29,18.84,1.516,0.812,-1.558,0.77,1.929,0.908,1.801,4.638,-1.193,0.405,0.901,0.113,0.79,0.89,-0.87,0.17,29.295,16.404,-30.195,15.503,59.93
2025-04-18 13:30:05,224.309,223.117,222.972,2.05,1.92,1.84,8.588,4.071,8.14,16.57,28.25,19.17,1.51,0.811,-1.577,0.744,1.926,0.908,1.815,4.65,-1.195,0.409,0.898,0.111,0.78,0.89,-0.87,0.16,29.318,16.417,-30.22,15.515,59.91
2025-04-18 13:31:05,224.258,223.042,222.973,2.08,1.95,1.89,8.609,4.072,8.283,16.39,28.27,19.04,1.516,0.81,-1.613,0.713,1.931,0.908,1.847,4.686,-1.195,0.411,0.9,0.115,0.79,0.89,-0.87,0.15,29.342,16.43,-30.246,15.526,59.91
2025-04-18 13:32:05,224.252,223.059,222.864,2.03,1.91,1.84,8.603,4.074,8.201,16.45,28.2,19.27,1.517,0.809,-1.6,0.727,1.929,0.909,1.828,4.666,-1.192,0.412,0.884,0.104,0.79,0.89,-0.88,0.16,29.366,16.442,-30.271,15.538,59.96
2025-04-18 13:33:05,223.838,222.717,222.5,1.99,1.89,1.82,8.618,4.069,8.169,16.61,27.98,18.8,1.51,0.81,-1.587,0.733,1.929,0.906,1.818,4.653,-1.2,0.406,0.886,0.092,0.78,0.89,-0.87,0.16,29.39,16.455,-30.296,15.549,59.98
2025-04-18 13:34:05,224.026,222.818,222.52,1.97,1.87,1.78,8.615,4.573,8.118,16.55,24.92,18.73,1.51,0.908,-1.574,0.844,1.93,1.019,1.806,4.755,-1.202,0.461,0.886,0.146,0.78,0.89,-0.87,0.18,29.413,16.47,-30.32,15.563,60.0
2025-04-18 13:35:05,224.229,222.953,222.672,1.97,1.86,1.77,8.602,4.741,8.084,16.72,23.21,19.21,1.513,0.928,-1.569,0.872,1.929,1.057,1.8,4.786,-1.196,0.505,0.881,0.19,0.78,0.88,-0.87,0.18,29.437,16.485,-30.345,15.576,60.01
2025-04-18 13:36:05,224.396,223.158,222.874,1.96,1.84,1.75,8.596,4.75,8.035,16.74,23.17,18.64,1.513,0.927,-1.559,0.881,1.929,1.06,1.791,4.78,-1.197,0.513,0.881,0.198,0.78,0.87,-0.87,0.18,29.461,16.499,-30.37,15.59,60.02
2025-04-18 13:37:05,224.163,222.802,222.671,1.94,1.83,1.75,8.611,4.751,8.036,16.64,23.14,18.47,1.514,0.932,-1.555,0.891,1.93,1.059,1.789,4.778,-1.198,0.501,0.885,0.188,0.78,0.88,-0.87,0.19,29.485,16.514,-30.394,15.604,60.03
2025-04-18 13:38:05,223.786,222.465,222.341,1.94,1.82,1.74,8.632,4.762,8.059,16.53,23.03,18.56,1.514,0.934,-1.559,0.889,1.932,1.059,1.792,4.783,-1.2,0.5,0.883,0.183,0.78,0.88,-0.87,0.19,29.509,16.529,-30.419,15.618,60.01
2025-04-18 13:39:05,223.936,222.711,222.521,1.95,1.83,1.75,8.606,4.78,8.062,16.69,22.98,18.62,1.513,0.935,-1.562,0.885,1.927,1.065,1.794,4.786,-1.194,0.509,0.881,0.196,0.78,0.88,-0.87,0.19,29.533,16.543,-30.444,15.632,60.0
