real,previsto,erro_abs,erro_rel_percent
1963.03,2215.7175,252.6875,12.872319
4089.45,4077.35,12.0998535,0.29587975
2692.35,2913.78,221.42993,8.224411
1616.3,1654.1,37.799927,2.3386703
2194.06,2235.174,41.114014,1.8738782
1898.38,1594.9075,303.47253,15.985868
2709.91,2413.4956,296.4143,10.938161
1057.34,1320.8033,263.46338,24.917564
3044.7,3243.8066,199.10669,6.539452
2574.43,2215.6633,358.7666,13.935768
2650.49,2834.096,183.60596,6.927246
1561.95,1322.88,239.06995,15.305864
3512.28,3566.05,53.77002,1.5309149
4370.62,3983.4263,387.19385,8.859014
2431.84,2576.24,144.3999,5.937886
1653.23,1354.6686,298.5614,18.059277
1527.16,1482.7548,44.405273,2.9077027
2490.47,2617.6143,127.14429,5.1052327
3345.95,3072.6133,273.33667,8.16918
2917.63,2737.5962,180.03369,6.170546
3892.77,3434.138,458.63208,11.781638
2676.62,2703.1,26.47998,0.9893066
3701.05,3777.0283,75.97827,2.052884
2804.82,2991.89,187.06982,6.669584
1982.25,1906.9672,75.28284,3.7978477
2465.87,2456.213,9.657227,0.39163566
2420.37,2690.1138,269.74365,11.144728
2167.83,1906.9672,260.8629,12.033365
2911.4,2699.9333,211.46655,7.263397
1396.29,1433.35,37.059937,2.6541717
2164.82,1858.4974,306.32263,14.150028
2782.18,2480.35,301.82983,10.848681
2775.0,2979.56,204.56006,7.371534
2829.84,2724.1533,105.68677,3.7347257
4036.99,3983.4263,53.56372,1.3268232
2544.11,2456.213,87.89722,3.4549296
3448.7,3540.48,91.78003,2.6612935
1426.8,1629.945,203.1449,14.237797
2814.15,2618.0283,196.12158,6.9691234
2349.7,2592.084,242.38403,10.315532
1809.57,1594.9075,214.66248,11.862623
1323.35,1359.7836,36.433594,2.7531338
2327.34,2414.7388,87.39868,3.7553034
3193.85,2979.835,214.01514,6.700851
1707.36,2146.972,439.61194,25.748053
2311.12,2165.75,145.37012,6.290029
1780.3,1661.85,118.45007,6.6533766
3558.81,3777.0283,218.21826,6.131776
3873.15,3686.08,187.06982,4.8299146
2140.24,2017.03,123.20996,5.7568293
2651.86,2825.975,174.11499,6.5657682
2517.91,2285.736,232.17383,9.220895
2231.29,2415.8,184.51001,8.269208
2389.18,2626.755,237.57495,9.943787
3014.73,3147.0186,132.28857,4.388074
4018.23,4123.7935,105.56348,2.6271138
2510.56,2379.3674,131.19263,5.225632
1440.4,1433.35,7.050049,0.48945075
2005.07,2012.33,7.26001,0.36208263
2609.77,2413.088,196.68213,7.536378
2087.5,2181.13,93.62988,4.485264
2494.26,2651.519,157.25903,6.304837
2395.67,2516.1423,120.47241,5.0287566
2586.0,3000.6685,414.66846,16.03513
1952.2,1552.22,399.97998,20.48868
1185.24,1320.8033,135.56335,11.437629
2746.23,2818.316,72.08594,2.6249053
2384.79,2528.926,144.13599,6.0439696
2995.38,3366.8218,371.4419,12.400494
2456.79,2152.86,303.92993,12.371017
2701.58,2651.519,50.061035,1.8530279
1298.56,1375.42,76.859985,5.918863
1833.65,2096.612,262.96204,14.340906
2058.83,1703.47,355.3601,17.260294
2836.66,2937.8433,101.18335,3.566989
1161.39,1029.64,131.75,11.344166
2669.85,2336.2048,333.64526,12.496779
3761.23,3859.47,98.23999,2.6119113
1918.16,2181.13,262.96985,13.709484
3861.3,3414.41,446.89014,11.573566
3077.44,3248.6868,171.24683,5.564587
1725.89,1659.0737,66.816284,3.8714104
2788.8,2587.9285,200.87158,7.202796
2268.19,2745.0432,476.85327,21.023516
2276.64,2327.0725,50.432617,2.2152214
2694.53,2888.4058,193.87573,7.19516
3365.7,3931.815,566.115,16.820127
2226.63,2456.213,229.58301,10.310784
2565.55,2723.695,158.14502,6.164176
2051.07,2285.736,234.66602,11.441151
1865.34,1907.0575,41.71753,2.236457
1265.82,1505.245,239.42505,18.914621
1320.29,1459.575,139.28491,10.549569
1970.33,2121.149,150.81897,7.654503
2562.32,2688.93,126.60986,4.94122
4446.53,4123.7935,322.73633,7.258162
1673.38,1563.7454,109.63464,6.551688
2603.19,2778.2744,175.08447,6.7257667
2730.38,2954.3572,223.9773,8.203155
1255.51,1780.76,525.25,41.835587
1956.55,1750.7662,205.78381,10.517688
2582.54,2413.4956,169.04443,6.5456657
2253.47,2188.58,64.88989,2.8795545
1742.2,1899.8467,157.64673,9.048716
3465.22,3714.4067,249.18677,7.1910806
1916.38,1907.0575,9.32251,0.48646456
2740.95,3147.0186,406.0686,14.814886
2547.44,2458.63,88.81006,3.4862473
928.94,1029.64,100.70001,10.840314
1954.92,2510.83,555.91003,28.436459
1712.57,1737.7567,25.186768,1.4707001
3114.52,3386.5,271.97998,8.732645
2392.96,2561.258,168.2981,7.033051
2082.14,1661.85,420.28992,20.18548
1888.07,2093.0452,204.97522,10.856337
2426.1,2014.0891,412.011,16.982439
1951.06,1845.575,105.48511,5.4065537
3060.13,3258.4448,198.31494,6.480605
1612.22,1659.0737,46.85376,2.9061642
2303.94,2012.33,291.61,12.657014
3347.08,3437.916,90.83594,2.7138858
2669.04,2310.25,358.79004,13.442662
2112.96,2325.3445,212.38452,10.051517
2098.08,1906.9672,191.11292,9.108943
1038.05,1247.485,209.43494,20.175802
1869.96,2011.2421,141.2821,7.5553546
1699.37,1961.3512,261.9812,15.416372
2509.16,2634.51,125.3501,4.9957
1408.1,1377.5962,30.503784,2.1663082
2383.21,2202.5,180.70996,7.5826287
1707.54,1483.33,224.21008,13.13059
2817.29,2747.8567,69.43335,2.4645438
2968.48,3475.1099,506.62988,17.066978
2429.23,2516.1423,86.91235,3.5777736
2028.68,2379.3674,350.68738,17.286482
1558.05,1670.3439,112.29382,7.207331
2135.0,2344.6338,209.63379,9.818913
2119.8,2119.9185,0.1184082,0.0055858195
3026.93,2914.1316,112.79834,3.7264931
1707.87,1654.1,53.77002,3.1483672
2065.97,2414.7388,348.7688,16.8816
3783.83,3072.6133,711.2168,18.796215
2525.19,2674.748,149.5581,5.922648
2572.55,2583.3875,10.837402,0.42127082
3473.87,3144.616,329.25415,9.478022
1477.5,1651.52,174.02002,11.778005
2805.25,2351.6816,453.56836,16.168554
2284.18,2413.088,128.90796,5.643512
2632.98,2420.2817,212.69824,8.078233
2991.08,2944.3716,46.708496,1.5615929
1530.72,1451.0033,79.716675,5.20779
2875.91,2634.51,241.3999,8.393862
2973.9,3075.458,101.558105,3.4149806
2141.38,2752.308,610.9282,28.529654
2084.82,2120.1318,35.311768,1.6937561
2173.29,2014.0891,159.20093,7.325342
2067.45,1907.0575,160.39246,7.7579846
