real,previsto,erro_abs,erro_rel_percent
2638.91,2727.72,88.81006,3.3654072
2728.63,2188.373,540.25684,19.799564
3378.48,3133.7688,244.71118,7.243233
1822.45,1968.1863,145.73633,7.996726
3093.23,2615.65,477.58008,15.439527
2039.14,2091.4114,52.271362,2.5634022
1292.68,1278.45,14.230103,1.1008217
2532.19,2712.8,180.6101,7.132565
2184.9,1877.0616,307.83826,14.089354
1457.07,1501.1195,44.04956,3.0231602
3371.38,3264.4482,106.93164,3.1717472
3315.66,3133.7688,181.89111,5.4858193
4218.52,4270.95,52.430176,1.2428571
1328.75,1156.742,172.00806,12.945104
3512.28,3535.65,23.369873,0.6653761
2408.85,2712.8,303.94995,12.618052
3693.42,3422.55,270.86987,7.33385
2832.87,2781.54,51.33008,1.811946
1462.56,1700.0209,237.46082,16.23597
1933.72,1968.1863,34.46631,1.7823836
3780.15,4187.5386,407.38867,10.777051
2305.96,2569.5007,263.54077,11.428679
2336.62,2198.3513,138.2688,5.91747
3053.17,3084.17,31.0,1.0153382
1774.39,1931.83,157.43994,8.872906
2311.56,2289.2766,22.283447,0.96400034
2847.23,2712.8,134.42993,4.7214284
2568.36,2347.835,220.52515,8.586224
3217.76,3550.15,332.3899,10.329854
1629.27,1540.46,88.81006,5.450911
2908.65,2740.1772,168.47266,5.7921257
3481.99,3380.7644,101.225586,2.9071188
2499.28,2485.6746,13.605469,0.5443755
1921.84,2094.671,172.83093,8.992993
3761.23,3587.9077,173.32227,4.6081276
1876.27,1791.07,85.20007,4.540928
1996.63,1813.0026,183.62744,9.196869
1923.39,2071.175,147.78503,7.683571
3222.79,2888.8386,333.95142,10.362184
3407.55,3028.41,379.14014,11.126472
1696.56,1955.6176,259.0575,15.269574
2692.35,2952.1584,259.80835,9.649873
1092.67,1277.49,184.81995,16.914524
2713.38,3001.3699,287.99,10.613699
2476.58,2384.1948,92.385254,3.730356
2607.8,2426.4226,181.37744,6.95519
2888.65,2631.2617,257.38818,8.910328
2015.07,1864.7644,150.30554,7.4590735
1285.6,1279.24,6.3599854,0.49470952
3741.86,3724.9512,16.908936,0.45188582
3266.3,3316.8625,50.5625,1.5480053
1444.9,1245.7861,199.11389,13.780461
2006.96,1786.2766,220.68335,10.995902
3950.25,3572.23,378.02002,9.569521
2297.58,2084.4226,213.15747,9.277477
2573.69,2555.21,18.47998,0.71803445
2251.15,1621.235,629.9149,27.981918
2644.9,2725.2766,80.37671,3.038932
2823.8,2838.635,14.834961,0.5253545
2792.55,2719.9,72.65015,2.6015701
1782.9,1703.3256,79.57446,4.463204
3133.04,2898.0442,234.99585,7.5005693
3290.78,3380.7644,89.984375,2.7344391
1184.28,1248.6683,64.388306,5.4369154
2662.41,2260.44,401.96997,15.097974
2332.95,2215.11,117.83984,5.051109
2027.71,2434.107,406.39697,20.042164
2103.45,2086.064,17.385986,0.82654625
2656.96,2523.92,133.04004,5.007228
2428.72,2305.6802,123.039795,5.066035
2825.89,2654.3533,171.53662,6.0701804
2859.64,3189.184,329.5442,11.523975
2199.68,2030.2916,169.3883,7.7005887
2012.17,2086.064,73.89392,3.67235
3088.02,3114.5151,26.495117,0.85799694
2789.98,3264.4482,474.46826,17.006153
2723.44,2599.28,124.15991,4.558937
3665.0,3551.3267,113.67334,3.1015918
2343.67,2569.5007,225.83081,9.635777
1069.34,1223.6565,154.31653,14.431007
2567.82,2686.075,118.25488,4.6052637
2239.85,2232.8972,6.952881,0.31041723
1240.66,1021.7021,218.95795,17.648504
2152.16,1945.742,206.41797,9.5912
2042.24,2282.6802,240.44019,11.773356
2455.62,2091.4114,364.20874,14.83164
1914.71,1684.6654,230.04456,12.01459
3750.35,3767.86,17.51001,0.46689004
2166.0,1967.915,198.08496,9.145197
1202.96,988.2033,214.75665,17.852352
2434.42,2363.658,70.76196,2.906728
2561.84,2249.7925,312.0476,12.180605
1979.01,1916.192,62.817993,3.174213
3151.51,3205.28,53.77002,1.706167
1583.26,1446.7693,136.49072,8.620866
2339.28,2091.4114,247.86865,10.595938
2813.39,2725.2766,88.11328,3.1319256
1651.76,1552.4353,99.32471,6.0132647
2358.82,1967.915,390.90503,16.572058
2241.59,2434.107,192.51685,8.588406
2960.48,2791.69,168.79004,5.701442
2295.5,2404.9011,109.40112,4.765895
1388.04,1405.984,17.94397,1.292756
2557.68,2642.4976,84.81763,3.3161938
3338.5,3053.37,285.12988,8.540659
1506.07,1703.3256,197.25562,13.097374
2896.73,2962.23,65.5,2.2611704
2341.87,3103.4949,761.62476,32.522076
1576.91,1468.6371,108.27295,6.8661466
1673.77,1770.6267,96.85669,5.7867384
3165.34,3260.0024,94.66235,2.9905903
2709.52,2569.5007,140.01929,5.167679
2051.41,1786.2766,265.1333,12.924443
3187.76,3133.7688,53.99121,1.6937038
2372.16,2530.9275,158.76758,6.692954
2863.69,2702.1755,161.5144,5.64008
2528.56,2472.8,55.76001,2.205208
3098.52,3009.52,89.0,2.872339
2741.8,2523.92,217.88013,7.946609
3233.44,2888.8386,344.60132,10.657421
948.75,807.636,141.11401,14.873677
2731.07,2898.0442,166.97412,6.1138716
1930.25,2358.8132,428.56323,22.202473
1871.71,1572.2094,299.5006,16.001444
1051.79,1021.7021,30.087952,2.8606424
2998.51,2838.635,159.875,5.331815
3302.41,3535.65,233.23999,7.0627203
1304.93,1245.7861,59.14392,4.5323443
3591.33,3830.5798,239.24976,6.6618705
2457.5,2569.5007,112.00073,4.5575066
2682.79,2882.215,199.42505,7.433494
2155.94,2343.01,187.07007,8.676961
1605.75,1552.4353,53.314697,3.3202364
1749.0,1765.056,16.05603,0.918012
3280.85,3114.5151,166.33496,5.069874
3284.25,3193.85,90.3999,2.752528
2187.1,2154.3079,32.792236,1.4993478
2384.19,2226.75,157.43994,6.603498
2634.66,2977.48,342.82007,13.0119295
3511.22,3337.4575,173.76245,4.948777
1464.53,1759.5128,294.9828,20.141806
2328.45,2449.0542,120.60425,5.1795936
2494.42,2386.5334,107.886475,4.325113
2843.06,2734.4624,108.59766,3.8197453
2929.73,2898.0442,31.685791,1.081526
3368.31,2616.4565,751.8535,22.321386
2885.87,2933.1543,47.28418,1.6384723
1365.15,1552.22,187.06995,13.703253
2033.71,1857.86,175.84998,8.646758
1169.88,988.2033,181.6767,15.529515
1902.7,1552.4353,350.26465,18.408821
2413.85,1960.485,453.3651,18.781826
2627.28,2359.0933,268.18677,10.207772
1392.43,1313.2201,79.20996,5.6886134
1786.81,1684.6654,102.14465,5.716593
3191.0,3011.165,179.83496,5.635693
